0,001980
0,001832
0,002470
0,001986
0,001241
0,001923
0,001612
0,002255
0,001632
0,001713
0,001522
0,003012
0,002928
0,002169
0,002079
0,003023
0,001983
0,002058
0,001619
0,002334
0,002345
0,002619
0,001924
0,002014
0,000973
0,002042
0,002031
0,002171
0,001997
0,001953
0,001087
0,001198
0,001299
0,002422
0,002610
0,001433
0,002866
0,002340
0,002140
0,002686
0,001906
0,001560
0,002768
0,002022
0,002056
0,001983
0,002350
0,001962
0,002528
0,001877
0,002134
0,002105
0,001185
0,002011
0,002022
0,000964
0,001726
0,001373
0,001273
0,001541
0,002480
0,001965
0,001692
0,001349
0,002689
0,001668
0,002158
0,001383
0,001658
0,001681
0,001684
0,002857
0,001386
0,001544
0,001909
0,002296
0,001163
0,001381
0,002447
0,002476
0,001905
0,002572
0,002065
0,002149
0,002273
0,001678
0,001880
0,002547
0,001716
0,002852
0,001892
0,001335
0,001662
0,002553
0,002036
0,001861
0,002076
0,001983
0,001516
0,002741
0,001258
0,001917
0,002204
0,002294
0,001862
0,002431
0,000858
0,001632
0,002252
0,002025
0,002299
0,001548
0,001683
0,002560
0,001566
0,001855
0,001731
0,002466
0,001703
0,001461
0,002271
0,001890
0,001756
0,002745
0,001948
0,000861
0,001589
0,002029
0,001758
0,001393
0,003114
0,002424
0,001421
0,002443
0,002315
0,002180
0,001932
0,002187
0,001760
0,002211
0,001427
0,000552
0,001048
0,001412
0,002979
0,001719
0,000860
0,001578
0,002259
0,001879
0,001913
0,002848
0,001777
0,002070
0,001886
0,001591
0,002082
0,002075
0,002262
0,002325
0,001982
0,001682
0,001554
0,001293
0,002127
0,001734
0,001327
0,002099
0,002527
0,001825
0,002001
0,001441
0,001181
0,001209
0,001425
0,001885
0,001993
0,001283
0,001003
0,002055
0,002977
0,002480
0,001882
0,002039
0,002294
0,002001
0,002830
0,001825
0,002237
0,001715
0,000907
0,001884
0,002584
0,001761
0,001358
0,001744
0,001759
0,001890
0,001854
0,000555
0,001598
0,001377
0,001763
0,000983
0,001904
0,002233
0,002099
0,001461
0,001962
0,002611
0,001684
0,002302
0,001339
0,001723
0,002557
0,002344
0,001677
0,002488
0,002041
0,002197
0,001636
0,000067
0,001531
0,001722
0,002673
0,001925
0,001279
0,001923
0,002029
0,001825
0,003438
0,001902
0,001900
0,001497
0,002034
0,002078
0,001009
0,001856
0,001958
0,001937
0,001505
0,001556
0,001898
0,000832
0,002700
0,002018
0,001515
0,002077
0,001423
0,002028
0,001964
0,001844
0,002531
0,002201
0,001976
0,001215
0,002065
0,002091
0,002057
0,002389
0,002329
0,001402
0,001769
0,002788
0,002635
0,001423
0,001575
0,002661
0,001602
0,002045
0,002030
0,001554
0,001650
0,001610
0,002227
0,002547
0,002070
0,001959
0,001343
0,002838
0,001313
0,002064
0,001393
0,002364
0,001821
0,002168
0,002185
0,001932
0,001752
0,001421
0,001481
0,001308
0,001185
0,000971
0,001814
0,001745
0,002686
0,002289
0,001746
0,002192
0,002397
0,001935
0,002178
0,001701
0,001389
0,002013
0,001949
0,002632
0,001911
0,001719
0,001772
0,002441
0,001187
0,002175
0,001799
0,002298
0,001454
0,002355
0,002153
0,001539
0,001618
0,001334
0,001607
0,001634
0,000899
0,001750
0,002018
0,002406
0,001897
0,001642
0,001730
0,002535
0,001836
0,001362
0,001474
0,002430
0,001835
0,001398
0,001592
0,001845
0,001566
0,002458
0,002659
0,000800
0,002012
0,001758
0,001275
0,002030
0,001549
0,001671
0,001052
0,000993
0,001557
0,002310
0,002924
0,001699
0,002221
0,001585
0,001897
0,001777
0,000694
0,002203
0,000926
0,002230
0,002371
0,001479
0,002003
0,002729
0,002239
0,002160
0,001791
0,001796
0,001852
0,001945
0,001566
0,001295
0,001319
0,001130
0,001530
0,001897
0,001511
0,002645
0,001926
0,001984
0,002108
0,002075
0,001350
0,001877
0,000916
0,002952
0,001840
0,001806
0,001946
0,002686
0,001510
0,001916
0,001667
0,002541
0,002009
0,001501
0,002224
0,001603
0,002707
0,002347
0,001238
0,002193
0,002112
0,001520
0,001357
0,002537
0,001996
0,001086
0,002089
0,003192
0,001454
0,001633
0,000828
0,002282
0,001522
0,001533
0,000724
0,002435
0,002371
0,001114
0,002419
0,001497
0,001353
0,002115
0,001671
0,001836
0,001852
0,001845
0,002357
0,001747
0,001137
0,001446
0,002433
0,002177
0,002044
0,002250
0,002251
0,001565
0,001753
0,002213
0,002371
0,001073
0,002097
0,002342
0,001809
0,001510
0,001726
