# maturity time: 1.000000
# model size: 5
# number of dates: 365
# spot: 100.000000 100.000000 100.000000 100.000000 100.000000 
# dividend rate: 0.000000 0.000000 0.000000 0.000000 0.000000 
# correlation: 0.000000
# volatility: 0.200000 0.200000 0.200000 0.200000 0.200000 
121.492181 76.612638 92.312886 87.792262 92.546311 
120.531557 76.135468 91.388965 87.964664 93.524937 
118.945308 76.472100 92.483874 88.618037 92.632043 
117.291653 76.093891 92.613741 88.355668 89.948675 
118.286709 76.732121 91.757587 86.641279 91.276883 
117.381598 76.385893 90.687156 83.639058 92.200727 
119.669582 77.653618 91.537611 84.678732 91.825965 
119.764038 76.671353 92.153481 83.703535 92.010028 
118.777532 75.543506 93.404141 84.624755 91.535256 
121.105934 75.856178 92.638344 85.025767 91.755592 
120.303132 75.256284 92.128161 85.075158 92.819361 
121.816568 75.006469 91.977437 86.312102 93.682923 
121.409472 75.749204 91.789390 85.900333 92.907855 
123.153444 75.885046 92.596998 85.837562 92.433601 
122.579360 75.577695 95.066880 84.198035 93.392970 
123.221886 76.621524 95.867354 84.714094 93.925324 
123.735048 75.723934 96.388238 84.953562 93.473934 
123.547015 76.482448 98.343886 84.262415 93.423517 
124.826604 76.609672 98.454686 85.894268 93.869382 
123.713677 78.062043 98.999224 85.716525 94.148060 
124.265974 77.599743 98.123116 85.388695 95.239259 
123.156807 76.735055 98.442908 86.392069 95.045987 
123.789250 76.353486 99.125058 86.943075 95.265246 
125.533136 75.709081 100.794043 88.422269 95.305015 
125.689521 75.628265 101.835569 87.180525 96.479518 
127.621635 75.209218 102.464834 87.648128 97.811878 
128.422819 75.801437 102.866244 87.594689 97.022928 
127.009363 77.618513 101.729881 86.111649 98.060146 
126.090283 78.893508 101.387835 86.714557 97.839367 
126.294187 78.959377 101.607348 86.410118 98.703986 
126.615918 81.016203 102.057931 85.472626 99.130352 
125.821066 83.510968 102.273970 86.946709 97.367681 
126.472749 84.799960 105.295692 86.435030 96.817140 
125.182145 84.957907 105.417245 85.117283 96.825332 
126.522937 87.547216 105.744504 85.873368 96.011132 
125.924370 87.135214 103.764797 86.567041 94.686880 
125.512539 88.909266 104.798546 86.869035 95.230953 
127.861602 89.030711 103.656983 86.093033 95.487195 
126.086032 89.820312 104.146438 85.242736 96.508331 
126.861606 89.706249 103.504817 83.577707 97.119135 
127.764767 91.887806 102.832612 83.214770 97.525876 
126.376042 91.366644 102.249041 83.169301 96.828520 
127.120420 90.475125 102.748290 83.025784 96.853424 
127.943544 90.003767 102.861471 82.382760 96.139023 
130.558418 88.903203 102.192810 82.110913 96.537356 
129.034948 87.542824 101.385914 82.742975 96.547714 
128.393553 86.249206 103.478100 83.687424 96.523897 
128.903876 86.178329 104.876101 83.049313 95.344376 
127.615211 85.259641 105.329377 82.687738 95.320032 
125.155866 86.471893 105.098101 83.309880 95.525296 
125.180692 84.778991 105.734403 83.896246 96.784814 
125.475568 84.697888 106.460168 85.372012 95.536726 
125.675420 85.315424 106.720926 84.803944 93.748658 
126.772517 85.787502 104.889286 84.859885 93.889961 
123.926237 86.247329 105.274261 85.914758 94.169205 
122.758707 87.573797 106.004392 86.401794 94.652769 
123.779486 86.723638 105.111014 86.984884 95.179219 
124.158977 86.938980 104.012519 84.923026 94.914522 
125.175443 87.592074 104.320619 84.405834 96.881588 
126.933588 87.400094 103.830010 83.869113 95.623851 
128.842367 86.216573 104.734611 84.767342 95.110753 
127.079438 84.654429 105.376610 83.871530 95.698682 
126.276972 84.086803 107.387338 83.777764 94.946456 
126.894226 83.711993 107.781992 84.958251 93.616148 
125.795308 83.549734 107.611945 84.564712 95.425325 
124.522560 83.165148 109.192597 83.142350 95.869054 
125.721366 82.346670 108.112652 82.716711 97.419286 
125.075461 82.656597 107.603223 82.431949 98.918908 
125.605377 81.758317 109.214173 82.070963 98.456935 
126.180054 81.457657 107.897460 81.618174 98.740828 
125.260846 80.894962 106.883241 80.899374 99.296945 
123.412242 80.881835 107.484600 79.991409 99.729037 
122.235744 81.988294 109.246810 80.080441 100.326492 
121.307115 82.208173 110.738322 80.532205 99.150585 
121.157900 82.234863 111.548478 80.163670 98.770269 
120.885995 82.445239 111.801623 80.191037 99.121330 
120.124146 84.337202 112.395238 80.507786 100.374404 
120.149565 84.521631 111.429095 80.376684 101.470179 
120.496651 86.054235 110.023902 81.070146 100.494991 
121.607006 86.661029 110.044373 79.821999 98.984532 
121.866552 86.010395 109.456806 79.658719 99.054005 
122.863875 84.655157 110.553387 79.400233 99.818251 
122.642551 83.683933 112.733322 79.278004 101.748684 
122.704112 82.460656 112.054793 79.406456 100.212694 
125.732221 81.231079 112.560159 80.838877 99.470985 
125.735475 82.054333 113.625456 80.254777 98.454062 
126.467700 80.737002 113.854689 80.652368 97.489275 
126.845352 81.221638 113.984846 79.821913 96.956109 
127.874403 81.065669 113.020138 80.935350 96.505897 
128.471167 80.669395 113.335437 81.234481 96.975241 
128.054318 80.577093 114.810091 82.948255 96.653793 
124.730173 79.640748 114.917350 82.845874 96.688007 
125.406574 81.081092 114.245676 82.768975 97.045151 
126.474134 79.588047 115.566727 83.065428 96.183077 
124.436915 80.471315 115.745302 82.861152 95.118280 
124.085735 80.168036 116.060550 82.920759 94.332383 
125.491798 80.004954 118.176163 82.352859 94.572699 
125.605944 80.867673 118.951853 83.005874 93.200413 
127.606330 80.874313 119.443685 81.969177 91.431869 
128.577940 81.495786 121.683798 82.093922 92.470884 
127.191759 81.425414 124.023717 81.621371 91.012787 
128.743523 81.844332 126.050516 82.074037 92.042168 
127.327536 82.076081 125.659392 81.189269 91.786578 
129.300785 82.540323 127.252938 82.621174 92.324599 
128.789147 81.574884 126.053167 82.828463 92.572918 
130.753683 82.678307 123.586064 84.515198 91.992254 
131.628168 83.040916 126.603895 85.074885 91.270305 
