-0,0169377
-0,0108828
-0,0324446
-0,00679837
0,0147657
0,00921769
0,0223655
-0,0129704
0,00749829
-0,0379657
-0,0123676
-0,00514913
-0,00503774
-0,0131552
-0,0485763
0,0272466
-0,00919515
-0,0222805
-0,0226845
-0,0702472
0,0300033
0,00535643
-0,0283315
-0,00472688
0,00544538
0,0251386
-0,0412525
-0,0154416
0,00611862
-0,0648358
0,0341158
0,013422
-0,0020044
-0,00662404
-0,0397609
0,00142652
-0,0507619
-0,000366804
-0,00717913
0,00534721
0,0192565
-0,0314553
0,00267408
-0,0529426
-0,0146765
-0,074603
0,0634193
0,0243736
-0,0177087
0,00945519
-0,00113201
-0,012906
0,0093015
-0,0323866
-0,0562546
-0,0211163
0,0196729
-0,0161722
-0,00661364
-0,0116206
0,01095
-0,012302
-0,00352227
0,00631415
0,0148391
-0,0196107
0,00527675
0,0128265
0,00486948
0,0017389
-0,0601012
0,0010791
-0,0177499
0,00933643
-0,00834951
-0,0120678
-0,039072
0,0140518
-0,00798623
0,0117643
-0,00186246
-0,0225203
0,0118372
0,0168747
0,0106255
-0,0466654
0,00856245
-0,00580075
0,0209437
-0,0298582
-0,0155875
0,00343902
0,0109132
-0,0113079
-0,0412941
-0,0555998
0,0206057
0,0453432
-0,017732
-0,0341796
0,00442386
-0,0393723
0,0292584
0,00778951
0,0282792
0,0274257
-0,0269962
0,0207032
-0,0304773
-0,0208498
-0,0286551
-0,0116723
0,0275802
-0,0198547
-0,0183253
-0,0379849
-0,0427915
-0,00300128
0,0206195
-0,0086927
-0,0357614
-0,0316177
0,00301362
-0,00629876
-0,0150888
-0,0244013
-0,0118929
0,0228772
-0,0465624
0,0359689
-0,0344369
-0,0226827
0,00369467
-0,0271791
-0,0164781
0,00279817
-0,0278467
0,0144236
-0,0180687
-0,035902
-0,00795794
0,00507099
-0,0199279
-0,00420046
0,00816315
0,00927407
0,00646908
-0,029806
-0,00453452
-0,0362009
0,0129103
-0,00300143
0,0169728
-0,00468698
0,00250194
0,019934
-0,0486156
0,0126219
-0,00817905
0,0206968
0,00364958
0,00655465
0,019984
-0,0250628
0,000381573
0,0462478
0,0104788
-0,0135645
0,0165972
-0,012135
-0,00856311
-0,0491826
-0,0621195
0,0225824
-0,0142617
-0,0170811
-0,000176423
-0,00454347
0,0345415
0,0016484
-0,0263581
0,0247624
-0,0202608
-0,036959
-0,0509819
-0,022048
-0,00129138
-0,0106172
-0,0377354
-0,01234
0,0179094
0,0142484
0,00262602
0,000498782
0,00236246
0,0224943
0,0337252
-0,00572798
-0,0016016
0,0204625
-0,0297598
-0,0122083
-0,00112983
-0,0464698
-0,00157918
0,0180616
-0,0122454
0,00067095
0,0452112
-0,00238905
0,0327074
0,0163709
0,0391934
0,00780235
-0,0619494
0,0132356
-0,0183279
0,0136672
0,0540276
-0,0132474
0,01633
-0,0408073
0,000631816
-0,0183517
-0,0344769
0,0381675
-0,00595926
-0,00931863
-0,0198626
0,0135294
0,0189258
-0,0305377
0,0141918
-0,0437719
-0,0420663
-0,00855117
-0,00475271
0,012929
-0,0229479
0,0129338
0,0189401
-0,00962596
0,011109
0,00866314
0,0159398
0,0351889
-0,0138469
0,00145154
-0,020947
0,00706418
-0,00807612
-0,0347255
-0,0116655
0,0196507
-0,000469197
0,0554286
-0,0102929
0,010522
0,020703
-0,0280584
-0,034505
-0,0658855
0,034533
-0,0172425
0,0214373
-0,0674923
-0,00566002
-0,0279216
0,00627051
0,0077744
-0,00173607
0,0371297
-0,00634658
-0,00637668
-0,0302526
0,0041937
0,0247247
0,00415638
-0,012252
-0,0204057
-0,032793
0,00194729
0,00591014
0,0309288
-0,0308663
-0,0494228
-0,0227836
-0,0205072
-0,00172773
-0,000413845
0,00642124
-0,0355399
-0,0286077
0,012045
0,0144006
0,0075162
-0,0272149
0,0245518
0,028113
-0,036642
-0,0335399
0,0188311
-0,00133846
-0,0349305
0,0155111
0,00417398
-0,0326594
-0,00971838
-0,0088345
-0,00239864
0,0110477
-0,0126093
-0,0100052
-0,0134508
0,0209205
-0,0111586
0,00819026
0,0571545
0,00905102
-0,0191999
-0,00393392
0,00469343
-0,0247535
-0,0435693
0,00320731
0,00119273
0,00984701
-0,0140088
-0,01575
-0,019005
-0,00282672
0,00379574
0,0178818
-0,0143499
-0,0256379
0,0142228
-0,0146793
0,0231602
-0,0191027
-0,0095611
-0,00969556
0,0279692
-0,00342117
-0,0270872
-0,0384112
0,00403505
0,0304865
0,00762187
-0,0168364
-0,0286897
0,0258087
-0,0156544
-0,0215429
-0,0110228
-0,0328929
0,00885505
0,0100825
-0,0385917
-0,0105468
-0,0106545
0,0173045
-0,0242304
-0,0518114
0,0371549
-0,0408258
0,0216084
-0,0379641
0,0431617
0,0439104
-0,0200463
0,0100567
-0,0305589
0,0408094
-0,0266159
-0,0096338
-0,0210395
-0,00397857
-0,00335078
0,0589736
-0,00140899
0,0550748
-0,0196839
0,0114416
0,0195886
-0,0211707
-0,0414171
-0,032104
0,0332249
0,023469
0,0250376
0,0246538
-0,0498995
0,00166597
2,00347e-05
-0,0371461
-0,00326319
-0,0253842
0,0120895
-0,010723
-0,0356112
0,0232235
-0,0131348
0,00989638
-0,0466673
-0,0209124
-0,0216787
-0,0623385
0,0318042
-0,0337883
0,0335382
0,0175443
0,00857986
0,0131014
-0,0195948
-0,0280962
0,0615093
-0,0620179
-0,00296106
0,0349932
-0,0195839
-0,0208682
-0,00775911
0,0374694
0,0374713
0,00799089
0,026503
-0,0138307
0,0131418
0,0090687
0,0245441
-0,00224361
0,0161736
-0,0319646
-0,0088741
0,00287043
0,00559996
-0,000377458
0,0081818
0,0198628
-0,0374831
-0,0103974
0,0184058
-0,0108426
0,0125822
0,00991655
0,0282941
-0,000908613
0,0526081
0,0024512
0,0216877
-0,0115484
0,00198053
-0,0187471
0,0151013
0,0462794
0,0217482
-0,0211967
0,0306177
0,0492229
-0,0286726
-0,047296
-0,0157045
0,0269183
-0,0221654
0,0388205
0,0059468
0,0483026
-0,0385896
-0,0303662
-0,0534153
-0,0369446
0,00207323
-0,0008396
0,00496409
0,00208252
0,0257116
-0,0265138
-0,00256295
-0,0338612
-0,0271864
0,0367494
0,0252172
-0,00284943
-0,0142901
-0,00360139
0,00169057
0,0024211
0,029069
0,0108364
-0,0117989
-0,004188
0,0396284
0,0264759
-0,0217106
-0,0264932
0,0226638
-0,0219123
0,0016278
-0,0325209
0,00352607
-0,0426779
0,00963269
-0,0279518
0,0180161
0,0123448
-0,0480888
-0,0196124
-0,03862
-0,0112179
-0,0378317
0,00351443
0,00352444
0,0301203
-0,0233465
0,0118281
-0,0247994
-0,00475194
0,0196083
-0,0512492
-0,0103766
-0,00371395
0,0225042
-0,0163498
0,00427882
-0,0111355
0,00748689
-0,0207663
-0,0196874
0,0259911
0,00363461
-0,0318691
-0,00164203
-0,0162209
0,0055834
0,014475
0,0166152
0,0189267
0,0261967
0,00270886
-0,0131729
-0,0210648
0,00649989
-0,0124129
0,0151765
-0,0139367
0,0187331
-0,00934773
-0,00365924
-0,00730752
-0,0428129
0,041422
0,0211725
0,023157
-0,00864325
-0,00300275
-0,0335298
-0,00246087
-0,00130926
3,64816e-05
-0,00769133
-0,0136327
-0,021062
0,0176387
0,0302067
-0,00371372
-0,0167698
-0,0370232
0,016607
0,000291198
0,0175649
-0,0210805
-0,0152232
-0,00789554
-0,00658874
-0,0416273
-0,0419303
0,0255494
0,0271869
-0,042482
-0,0171956
-0,0375464
0,0259883
-0,0324998
0,0387763
-0,00850898
-0,0393858
-0,0421258
-0,0349684
-0,0112395
-0,0121418
-0,0246902
0,0487423
-0,00476067
0,00701929
0,0121213
0,0366428
-0,0240661
0,00329885
0,000455678
0,0376245
0,000746998
0,0355739
0,0127736
-0,0244357
0,0309995
0,0189655
0,0242833
-0,00526126
0,0137925
-0,0230099
-0,0010592
0,00327264
-0,0081559
-0,0138258
-0,00509065
-0,018715
0,017631
-0,00669158
0,0196325
-0,000507373
0,0414025
-0,0238526
0,0196053
0,0059732
-0,0107995
-0,0132633
-0,000329454
-0,0118834
-0,00978183
0,00901845
-0,00556284
0,0198536
-0,00742466
-0,00266873
-0,019952
-0,0500892
-0,0332081
0,0280717
-0,0436559
-0,0576992
0,0319012
-0,0174161
-0,0223461
-0,00261037
0,00918167
-0,0105806
-0,00436212
-0,00450603
-0,0282908
-0,0271672
-0,0228868
0,000656263
-0,0156577
0,0212192
0,00490102
0,0107129
0,0576265
-0,0298174
0,004847
-0,00474081
0,0599206
-0,0267094
0,0172071
0,001753
-0,0292807
0,0365961
0,0247853
0,0149762
-0,00225958
0,00567808
0,0100013
0,0583063
0,0078798
0,0181435
-0,0146898
-0,0728442
-0,0724203
-0,0375575
-0,0252595
-0,00538003
-0,0326697
-0,00164623
-0,0435913
0,00802898
0,00816573
-0,0640652
-0,0306874
0,0297522
-0,0175996
-0,0112353
-0,000512574
-0,0194498
-0,0111994
-0,000627451
0,0107854
0,00821919
0,0133974
0,0308849
-0,0330725
0,0318461
0,0131429
-0,0151925
-0,0122038
-0,025091
-0,0464149
0,0233866
-0,0162608
-0,012273
-0,0102226
0,000425959
-0,0467495
-0,0112021
-0,00578964
-0,0534898
0,00351463
-0,00409594
-0,020529
0,0306837
-0,0232294
-0,0254137
0,00578412
0,0136788
-0,0529125
0,0227434
0,00817071
0,00758632
-0,027308
0,012945
-0,0346155
-0,008669
0,00423828
-0,00349909
0,00903355
-0,00393813
-0,00265649
0,0010057
0,000980741
0,0323722
-0,0179051
-0,0181973
-0,0362075
0,0307406
-0,0145877
-0,0533428
-0,0300226
-0,0324678
-0,0615376
-0,01202
-0,0357299
-0,0168603
-0,0667641
-0,0340864
-0,00297604
-0,0385033
0,0157425
-0,00223538
-0,0340975
0,0343734
-0,0154278
0,0163498
0,0459671
-0,0176909
0,0327507
-0,00364445
-0,0157067
-0,0099798
-0,0407109
-0,0131434
0,00162484
-0,0361211
0,0111433
-0,0404027
-0,0246273
0,0282423
-0,00488517
-0,0245686
-0,0233241
0,00733327
-0,0417135
0,0176003
-0,0285105
0,00880049
-0,00258019
-0,0394288
-0,0153172
0,0308334
-0,0243737
-0,0455859
0,0130892
0,0249955
0,0300797
0,0297642
0,0127528
-0,0351168
-0,00788373
-0,0506692
0,0249985
-0,0574685
0,00984172
0,00737608
0,0414677
0,0172821
0,00495795
-0,0324348
0,0142305
-0,00338845
0,0120045
0,0256887
-0,00923621
0,0157022
0,00725319
-0,00212227
0,0222856
-0,0629835
-0,0166203
-0,0148826
-0,0228006
-0,0542263
0,0124845
0,00808702
-0,00362585
-0,0569971
-0,0667381
0,00562504
0,0156896
-0,0320784
0,0335216
-0,0482101
-0,001727
-0,0216976
-0,0310743
-0,0396199
-0,0614624
-0,0147545
0,0102705
0,0372891
-0,00521543
0,00998435
-0,0132556
0,0161085
-0,0409885
-0,012102
0,0167056
0,0194902
0,0226398
0,0265597
0,00467453
-0,00116675
0,0191735
-0,0257574
0,0172253
-0,00137311
0,0222112
0,0155899
-0,00349417
0,00231294
-0,00822954
-0,0109866
0,0161955
0,0121617
0,0283468
0,0343543
-0,00425382
-0,0355166
-0,0419643
0,00283965
-0,0144426
-0,02995
-0,00657527
-0,014507
-0,0357479
-0,00477021
0,0282748
0,0119508
-0,019957
-0,0535926
-0,00590879
0,028206
0,0225166
-0,0383086
-0,0170544
-0,00942534
0,00772289
-0,0186728
0,017384
-0,0462732
0,0241528
0,0034359
0,0277632
-0,0219345
-0,0103394
-0,00478359
-0,00536544
0,0267771
-0,0159826
0,015973
-0,0443392
4,33805e-05
-0,0242937
0,0265099
0,0280988
-0,0486183
-0,0697756
0,0208189
-0,0140321
0,00089415
-0,00337524
-0,0170612
0,0443334
0,00651888
-0,0420465
-0,00603324
-0,00298562
-0,0119204
-0,0100639
-0,0169662
-0,0267485
-0,0079567
-0,0334467
0,0142932
-0,0338589
0,0194489
-0,049976
0,00389391
-0,0436634
0,00704157
0,00265569
0,00829685
-0,0196701
0,011982
-0,00805309
-0,0100362
-0,0202718
-0,00199859
0,0217755
0,00777593
0,0112185
-0,0485218
-0,0021804
0,0105786
-0,00404313
-0,0246742
0,0135365
0,0496736
0,0151885
-0,00718835
0,0200929
-0,00468136
-0,0611377
-0,0376171
-0,000974468
0,0675491
0,00849443
-0,0306899
0,0257673
-0,025434
-0,00311921
0,0062609
0,0261271
-0,04663
0,00504952
-0,00291298
0,0338856
0,016349
-0,0178396
0,00878684
0,0149347
-0,00364228
0,00868663
0,0131134
-0,0359141
0,0225474
0,0083992
-0,00263068
0,0335451
-0,00630671
0,0227721
-0,0524978
-0,00565333
0,00437423
-0,0189774
-0,0318266
-0,0260862
-0,0243457
-0,018993
-0,0191846
-0,0220672
0,0126992
-0,001407
0,0139238
-0,0308997
0,0258476
0,00573406
-0,00280997
9,13109e-06
0,0076649
0,0309001
0,00140546
-0,0288591
-0,00573326
-0,022949
