# maturity time: 2.000000
# model size: 10
# number of dates: 150
# spot: 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 
# dividend rate: 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
# correlation: 0.300000
# volatility: 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 
121.435344 88.497971 122.144063 110.990528 102.057695 96.098523 100.029936 129.854608 155.866778 102.535501 
123.023961 88.346845 123.042260 107.106290 100.384126 97.874831 99.463093 133.313508 154.306630 104.394147 
126.365364 92.260387 122.227858 111.596339 103.395934 100.922096 99.044545 140.280880 161.042498 105.549341 
123.587431 90.423398 121.281324 113.554823 101.618687 100.853024 99.380632 142.318937 160.407680 106.171629 
122.442763 89.615038 123.283480 117.203854 101.482538 102.696407 99.666981 143.634028 162.083068 104.138969 
122.105016 90.608162 123.961532 117.360417 103.539813 106.803773 97.470736 138.781071 166.718711 109.352948 
116.661497 90.347436 120.400416 117.023011 98.254699 104.838691 96.122204 140.418316 158.766190 104.237063 
114.096294 89.491167 121.184733 119.126008 97.728168 101.966709 95.243055 139.417017 155.989461 103.069819 
111.839569 87.992316 121.819956 116.796215 94.909428 99.397912 91.378413 136.662741 150.162629 100.166070 
112.626491 87.668055 120.524254 116.960464 96.710063 98.434495 91.077871 132.245636 157.478015 101.361767 
113.084371 87.176175 115.080869 115.340635 97.401272 97.278287 89.675369 137.086507 156.335738 102.140817 
117.765025 88.733587 118.729870 119.360565 98.192181 99.523232 91.883431 145.206950 158.745549 106.051979 
112.683434 83.233733 115.375345 113.272340 97.847994 94.444048 91.090545 138.752861 157.645848 102.479549 
114.646832 80.947357 114.731634 110.389409 97.366988 94.851637 89.506256 138.134615 160.024061 99.622705 
113.566559 80.671076 114.468908 107.907232 99.012925 95.773547 90.232355 136.034833 162.665373 102.011700 
114.153168 82.143517 113.905771 107.273982 97.818865 99.537466 89.486314 134.916289 161.281928 104.062131 
115.903919 81.059875 112.623520 103.011629 99.301547 100.831465 88.081087 136.145189 162.548991 105.858193 
117.079748 83.060010 114.340951 104.944072 98.813255 103.142118 86.566386 139.672018 166.198793 110.686237 
118.003503 84.963158 119.694217 104.810216 100.322175 102.405898 87.009877 140.730568 171.735847 112.661448 
112.909086 85.035459 117.357021 102.461293 96.124891 100.140238 87.295965 138.070020 169.236213 105.479314 
112.911565 86.328458 115.482005 103.598566 94.931739 101.107273 85.954788 137.336939 170.204445 104.621810 
110.306328 84.526700 113.774985 99.541572 92.348576 97.505797 84.156698 132.648300 166.632879 101.978188 
110.392090 86.249229 109.370560 98.398423 92.582957 96.833744 83.474531 127.667049 169.351251 102.883592 
108.451882 88.860593 112.596068 100.728011 94.758383 100.857914 86.553807 131.782814 175.043449 103.828520 
109.011639 82.221918 110.295619 97.059962 92.670624 102.319838 85.291453 128.142096 175.504784 100.190464 
111.623579 80.268690 112.441338 99.613884 92.237224 101.373959 86.001570 126.491587 172.966248 102.981383 
112.785103 81.923509 112.870801 98.703381 89.726878 100.769069 83.783747 126.645235 167.264833 99.622581 
111.211833 81.283082 112.444914 95.451883 90.455663 98.756138 81.350154 124.592931 164.298132 99.105347 
113.765478 81.242867 115.726205 96.809776 91.142973 96.212759 83.723261 123.104892 167.960753 100.249956 
114.998420 84.093215 116.835463 94.958800 94.973575 99.146512 85.066945 125.715318 173.813510 105.978488 
112.835676 83.961837 119.594158 93.940065 96.176182 100.076739 89.026510 124.532532 177.142497 110.245665 
113.102979 85.816499 121.672160 96.629527 96.222283 98.130860 92.023309 129.412803 177.052693 113.063790 
109.829080 86.240910 117.750958 96.977947 92.972906 96.343511 90.848920 128.582496 173.994203 111.510996 
106.958708 82.949666 117.271236 95.408315 90.480980 95.682151 91.168231 127.858390 174.544582 113.242140 
108.660664 85.186580 117.966389 95.622927 91.493208 96.864156 91.140527 126.841765 176.978610 111.504929 
109.986640 81.497249 113.090443 93.263963 89.600275 94.197207 90.555565 129.440285 175.314281 108.683904 
109.981461 81.458418 117.454010 91.191391 90.536327 94.274585 91.025419 130.693637 174.461296 112.953206 
110.534090 81.478723 120.910472 93.896181 89.854279 97.456324 95.295004 132.660473 177.334110 116.705874 
112.203660 81.038346 120.909806 95.154675 90.005875 96.595832 96.410667 128.523352 181.172295 115.633848 
109.321954 78.376840 115.676317 93.160727 85.467236 95.396049 94.284694 125.805809 180.273361 109.509494 
106.316053 75.798715 115.101497 89.475111 82.151098 95.870835 94.186295 123.521966 180.661968 112.407807 
104.830166 75.861303 113.096357 90.536455 82.346748 96.736032 90.170742 119.097232 176.491399 110.533976 
110.206661 76.706109 117.157811 91.643442 85.647066 99.354826 92.838150 120.924086 183.618356 112.826639 
109.381490 75.715759 117.830173 91.685500 87.566056 98.741307 93.874317 121.654149 182.923928 109.247839 
110.880531 75.002206 118.340004 93.509505 87.564703 97.831048 92.702044 121.282879 186.008246 110.021950 
107.924032 79.247850 119.719007 97.343097 89.937419 98.054659 91.231420 120.505499 190.488926 112.183979 
106.515034 77.206678 117.958245 95.343573 90.489479 97.960806 88.695904 122.100515 192.476753 111.457978 
103.586452 75.255536 113.774532 96.058222 92.933545 95.875897 88.895698 117.655689 190.457413 110.775561 
104.597264 77.690042 113.933200 94.310022 93.002790 96.605642 91.875177 120.147813 193.200305 114.026677 
106.845247 80.450389 113.805633 94.374236 91.902239 98.143736 91.050105 123.226483 195.164790 121.166932 
104.212619 83.353117 111.601832 93.336875 90.926965 97.146083 89.999801 121.836685 195.865428 119.684993 
101.572996 82.642436 114.274906 91.707719 90.055456 94.987398 90.130433 120.194296 192.933762 117.053579 
104.249176 84.587017 111.749649 89.310274 87.060910 94.078947 86.793566 120.431133 188.570388 118.214207 
101.799944 84.555435 107.979452 86.277693 84.571519 94.998588 83.693500 120.266940 178.923205 117.180222 
102.272591 85.371181 106.459960 86.069652 84.867593 93.518682 81.150812 121.172551 176.709163 115.055218 
103.671660 91.382938 107.906018 87.348323 87.537510 94.744654 83.489203 123.760225 180.859457 115.279999 
108.688033 92.652827 106.803044 90.334119 92.837819 98.270389 86.303643 124.420909 181.281678 119.842221 
112.264858 91.812562 106.409282 91.253507 91.930458 97.353397 87.159843 125.387009 183.528877 120.248101 
115.687753 95.972302 107.258583 94.455598 93.179305 98.103948 89.039027 125.744837 189.610807 120.094696 
122.132846 99.553233 108.252472 95.988661 97.831302 98.737586 87.334142 127.107414 194.680437 124.444869 
123.735410 97.483000 108.316763 94.970810 99.658309 99.603826 87.323110 122.984116 197.319156 124.225040 
126.432951 100.181664 108.295027 95.794513 99.576881 101.490148 89.640434 127.683669 203.963143 125.559885 
120.483682 104.186077 106.282039 96.183114 102.245141 103.185796 88.882327 129.039237 205.131609 121.867922 
116.412689 102.873586 99.125431 92.609698 103.826269 99.801628 83.427414 125.953077 189.150620 114.716214 
111.889691 101.890133 99.460182 95.738078 99.720346 98.523697 84.468862 126.668757 186.543291 110.642937 
112.664835 103.087082 97.992866 97.062393 102.525944 98.911310 87.016701 132.121586 194.036756 113.978596 
