# maturity time: 1.500000
# model size: 2
# number of dates: 450
# spot: 100.000000 100.000000 
# dividend rate: 0.000000 0.000000 
# correlation: 0.000000
# volatility: 0.200000 0.200000 
100.000000 100.000000 
100.437034 99.051356 
100.127388 98.495404 
100.903298 99.152447 
100.618245 100.476530 
99.140241 99.588300 
98.096094 97.902209 
99.941153 97.666338 
99.162506 96.453526 
100.703102 95.846179 
100.489338 97.352839 
99.673316 97.473671 
100.830514 97.472584 
100.222152 97.254447 
102.288445 96.885162 
104.911594 97.854177 
107.827541 96.148762 
106.157518 96.619175 
106.423478 95.949514 
106.241341 96.951073 
107.081352 97.227212 
108.510130 96.539119 
107.339090 97.318822 
106.817041 96.661626 
107.237662 96.288732 
107.413672 95.891110 
107.842673 96.717454 
107.314160 97.323041 
105.254800 97.390440 
105.035988 95.851025 
104.156432 95.553900 
105.489730 96.234156 
108.914666 95.905887 
108.713285 96.005492 
105.903804 97.141275 
104.943257 95.524313 
104.319519 96.792381 
103.791172 97.683598 
100.908347 99.378605 
102.134080 100.286317 
100.295832 101.575344 
100.744798 101.369557 
104.693826 101.245556 
105.252243 101.577071 
103.947989 101.210767 
102.607564 103.986687 
101.956819 103.163465 
101.128862 101.176290 
100.474174 101.759650 
100.848529 101.120340 
100.599766 100.941043 
102.305837 101.865825 
100.024928 101.595104 
98.210107 101.652102 
100.369557 100.625075 
99.212542 100.283599 
99.951990 100.646305 
96.379780 100.936951 
98.456100 99.984092 
98.065116 99.026164 
97.931178 98.177628 
98.434160 97.330406 
98.248289 99.121478 
97.594619 99.185363 
97.747742 100.399336 
98.304145 98.410289 
96.625629 97.045879 
96.069485 97.789878 
98.399300 95.803651 
97.693018 95.347404 
98.037008 93.221763 
96.976751 94.952704 
97.141879 94.178375 
97.930624 95.696221 
99.105737 96.829903 
99.674579 96.320817 
99.432917 96.505306 
99.831672 95.792648 
100.962112 93.155640 
100.920402 92.514723 
101.042758 91.519507 
100.148660 89.666036 
