# maturity time: 3.000000
# model size: 40
# number of dates: 1000
# spot: 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 
# dividend rate: 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
# correlation: 0.000000
# volatility: 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 
100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 
99.934648 100.081540 99.427023 98.359519 99.906968 99.937543 100.302403 99.879857 100.833560 98.080166 99.317669 99.248620 98.987816 101.920083 101.726617 99.553485 99.738461 101.889473 102.151045 100.088398 100.434286 101.838455 99.384941 98.339058 99.597730 100.472403 99.492459 100.386368 99.095621 98.707380 99.084932 101.505932 99.843922 99.589091 100.276962 100.880437 100.764702 100.662264 98.844107 100.759670 
99.391864 100.277136 101.765810 96.620390 99.231910 99.060248 100.418908 100.972389 101.337272 96.448348 99.616759 100.144048 99.075668 103.542692 101.927213 99.231543 99.432529 101.534196 102.551794 100.182601 101.719369 102.217877 98.842078 95.789885 98.795373 100.237859 100.768495 98.987606 97.144060 97.113635 100.928585 103.522636 99.480490 97.778779 100.905142 101.603079 100.644882 101.098554 99.648869 101.876386 
99.921970 100.005326 101.731590 97.078543 99.406503 98.251133 100.630673 101.917330 102.418672 94.980801 99.205737 99.809987 99.211043 100.533149 103.392166 98.136556 99.347571 101.532483 104.572702 100.349223 101.976009 102.261167 99.643424 97.597621 100.817711 101.263446 100.020588 99.090829 96.826685 97.237644 101.202440 103.491831 100.381515 97.423814 100.779316 103.701272 99.816993 100.147202 99.889499 101.607775 
100.592184 99.640676 102.799335 96.884222 98.150133 98.214458 99.865026 101.690224 101.933719 95.511160 99.199017 101.946276 100.065247 100.466544 104.185504 97.741085 97.153586 100.662396 104.989821 102.297500 101.217152 100.804482 99.597618 97.560003 101.100374 100.524866 100.661119 99.039051 97.259142 96.955408 101.982866 104.679973 99.140776 98.519908 98.994547 102.686289 99.428200 100.036611 99.974140 100.942058 
99.882969 100.429545 103.142818 98.143848 97.213020 98.239865 98.849891 100.617671 100.918303 95.072683 99.734553 102.559835 98.236378 100.368260 104.448579 98.915940 97.023233 99.733918 104.808597 100.562292 101.859407 101.997421 100.918693 95.828412 99.783407 101.524303 101.188005 97.352869 96.969949 97.102956 99.909530 104.876343 97.675681 100.054251 98.607028 102.882516 99.059790 100.219976 99.636085 102.686030 
99.480499 99.938539 102.667873 100.126330 97.221797 98.548706 98.769859 101.538350 99.804804 94.914592 100.591082 101.230739 98.436696 99.572034 105.746846 100.466813 98.760266 100.936803 106.043055 101.778745 104.744082 103.714935 100.565196 98.394270 99.660016 102.121092 99.936710 97.227640 96.824510 96.728157 101.221163 103.691066 97.821907 99.265173 100.883845 104.028040 99.542497 99.381885 97.961461 103.345379 
98.201629 102.384481 103.835661 96.497330 96.517526 96.498896 99.812025 102.993567 99.817915 94.239198 100.944382 100.034622 98.796983 99.457692 103.743369 98.588447 98.815732 99.240361 105.153181 103.224702 105.865954 104.241509 101.952305 98.321813 97.700360 99.463738 100.320730 95.994497 97.670517 95.051709 100.138622 103.083632 99.035923 99.450383 100.802502 103.768026 100.238721 99.880584 97.950931 103.189561 
98.593250 104.653091 103.524037 98.117519 96.806393 96.290960 99.366465 103.232954 100.319137 94.564024 102.392803 100.046901 99.283094 101.276884 104.321469 97.327751 100.364943 99.274464 104.879707 103.927428 107.658286 104.943441 103.384421 98.838768 97.078547 99.231542 99.821791 97.777773 96.819551 95.166558 101.082449 102.957683 97.241600 100.626451 100.800640 103.625424 100.657216 100.381668 96.404528 101.957497 
98.715833 104.491589 103.033520 98.322143 95.208145 97.842637 99.186113 102.495691 101.098847 94.635220 101.905103 96.716251 99.759905 100.724681 103.089702 96.232528 98.732213 100.980030 105.790546 105.078482 107.786773 106.327843 102.594964 99.998147 96.616966 99.521171 99.466336 97.847334 98.182635 95.775321 102.681140 102.062186 98.496657 101.753617 100.203415 102.128567 100.031763 99.618824 97.295445 101.909995 
